date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:44:23	2506/2506	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2021%20Jan%202024%2004:50:29%20GMT	https://cdn.shopify.com/s/javascripts/currencies.js	C:/My%20Web%20Sites/client5/cdn.shopify.com/s/javascripts/currencies.js	(from https://theme481-wedding.myshopify.com/)
23:44:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Jan%202024%2016:44:24%20GMT	http://theme481-wedding.myshopify.com/cdn/shop/t/2/assets/currency-tools.js?v=56053141205250997201539259903	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/t/2/assets/currency-tools0542.js	(from https://theme481-wedding.myshopify.com/)
23:44:24	6954/6954	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2021%20Jan%202024%2013:41:14%20GMT	https://theme481-wedding.myshopify.com/cdn/shop/t/2/assets/currency-tools.js?v=56053141205250997201539259903	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/t/2/assets/currency-tools0542.js	(from https://theme481-wedding.myshopify.com/)
23:44:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Jan%202024%2016:44:24%20GMT	http://theme481-wedding.myshopify.com/cdn/shop/files/logo_190x50_crop_center.png?v=1613728926	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/files/logo_190x50_crop_center1ef3.png	(from https://theme481-wedding.myshopify.com/)
23:44:24	2631/2631	---M--	200	added ('OK')	image/png	date:Sun,%2021%20Jan%202024%2013:41:14%20GMT	https://theme481-wedding.myshopify.com/cdn/shop/files/logo_190x50_crop_center.png?v=1613728926	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/cdn/shop/files/logo_190x50_crop_center1ef3.png	(from https://theme481-wedding.myshopify.com/)
23:44:25	88989/88989	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:a938abdb4f544207e3058606416ef9c3%22	https://theme481-wedding.myshopify.com/collections/shoes	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/collections/shoes.html	(from https://theme481-wedding.myshopify.com/)
23:44:26	87805/87805	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:eee5724a37d803662415d7fed221c5da%22	https://theme481-wedding.myshopify.com/collections/veils	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/collections/veils.html	(from https://theme481-wedding.myshopify.com/)
23:44:26	87632/87632	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:ad84046eddd9cf5c1fe55f76660c6a8e%22	https://theme481-wedding.myshopify.com/collections/headpieces	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/collections/headpieces.html	(from https://theme481-wedding.myshopify.com/)
23:44:27	89631/89631	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:2ed646142ea22954ab6316effe8c5bf0%22	https://theme481-wedding.myshopify.com/collections/jewelry-gifts	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/collections/jewelry-gifts.html	(from https://theme481-wedding.myshopify.com/)
23:44:27	87985/87985	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:638b5593347000b38d6f44ab7814a4cd%22	https://theme481-wedding.myshopify.com/collections/belts	C:/My%20Web%20Sites/client5/theme481-wedding.myshopify.com/collections/belts.html	(from https://theme481-wedding.myshopify.com/)
